name,url
阿德泰式香蕉煎餅（囉滴香蕉煎餅）,https://www.google.com.tw/maps/place/%E9%98%BF%E5%BE%B7%E6%B3%B0%E5%BC%8F%E9%A6%99%E8%95%89%E7%85%8E%E9%A4%85%EF%BC%88%E5%9B%89%E6%BB%B4%E9%A6%99%E8%95%89%E7%85%8E%E9%A4%85%EF%BC%89/data=!4m7!3m6!1s0x3442aeaffc11ac75:0x542472a1c2bf6a9e!8m2!3d25.088077!4d121.525896!16s%2Fg%2F12hlbp4_d!19sChIJdawR_K-uQjQRnmq_wqFyJFQ?authuser=0&hl=zh-TW&rclk=1
士林15街花生捲冰淇淋,https://www.google.com.tw/maps/place/%E5%A3%AB%E6%9E%9715%E8%A1%97%E8%8A%B1%E7%94%9F%E6%8D%B2%E5%86%B0%E6%B7%87%E6%B7%8B/data=!4m7!3m6!1s0x3442aeb00fc660a3:0x3a2cb0ae62fd8543!8m2!3d25.0882024!4d121.5247339!16s%2Fg%2F1pzthwvp3!19sChIJo2DGD7CuQjQRQ4X9Yq6wLDo?authuser=0&hl=zh-TW&rclk=1
BOBEEB — Bar & Desserts | Shilin Night Market 酒吧甜點,https://www.google.com.tw/maps/place/BOBEEB+%E2%80%94+Bar+%26+Desserts+%7C+Shilin+Night+Market+%E9%85%92%E5%90%A7%E7%94%9C%E9%BB%9E/data=!4m7!3m6!1s0x3442af031f00bff3:0x426d8eb68d75aa9b!8m2!3d25.0850661!4d121.5243781!16s%2Fg%2F11s5hgvny9!19sChIJ878AHwOvQjQRm6p1jbaObUI?authuser=0&hl=zh-TW&rclk=1
巫記青蛙下蛋（正宗創始店）,https://www.google.com.tw/maps/place/%E5%B7%AB%E8%A8%98%E9%9D%92%E8%9B%99%E4%B8%8B%E8%9B%8B%EF%BC%88%E6%AD%A3%E5%AE%97%E5%89%B5%E5%A7%8B%E5%BA%97%EF%BC%89/data=!4m7!3m6!1s0x3442aeaff733b429:0x2482622a39dcffb6!8m2!3d25.0881566!4d121.5265033!16s%2Fg%2F1wh4ckng!19sChIJKbQz96-uQjQRtv_cOSpigiQ?authuser=0&hl=zh-TW&rclk=1
燒烤杏鮑菇,https://www.google.com.tw/maps/place/%E7%87%92%E7%83%A4%E6%9D%8F%E9%AE%91%E8%8F%87/data=!4m7!3m6!1s0x3442aebabd5a33cd:0x9638b326968530a1!8m2!3d25.0895855!4d121.5241799!16s%2Fg%2F11dyny46vm!19sChIJzTNavbquQjQRoTCFliazOJY?authuser=0&hl=zh-TW&rclk=1
Chiz UP 美式濃郁起司蛋糕,https://www.google.com.tw/maps/place/Chiz+UP+%E7%BE%8E%E5%BC%8F%E6%BF%83%E9%83%81%E8%B5%B7%E5%8F%B8%E8%9B%8B%E7%B3%95/data=!4m7!3m6!1s0x3442afa93bc92511:0x78d7cc55f325b00a!8m2!3d25.0824245!4d121.5223431!16s%2Fg%2F11gh4m8kqd!19sChIJESXJO6mvQjQRCrAl81XM13g?authuser=0&hl=zh-TW&rclk=1
津津豆花,https://www.google.com.tw/maps/place/%E6%B4%A5%E6%B4%A5%E8%B1%86%E8%8A%B1/data=!4m7!3m6!1s0x3442aeb46732830b:0x31632507d5ed92b0!8m2!3d25.0826126!4d121.518586!16s%2Fg%2F1tfggj0b!19sChIJC4MyZ7SuQjQRsJLt1QclYzE?authuser=0&hl=zh-TW&rclk=1
忠誠號蚵仔煎,https://www.google.com.tw/maps/place/%E5%BF%A0%E8%AA%A0%E8%99%9F%E8%9A%B5%E4%BB%94%E7%85%8E/data=!4m7!3m6!1s0x3442aeb013951d07:0xf3e70f06db8d5e88!8m2!3d25.087895!4d121.524414!16s%2Fg%2F11b6b52yqs!19sChIJBx2VE7CuQjQRiF6N2wYP5_M?authuser=0&hl=zh-TW&rclk=1
有幸福Cafe,https://www.google.com.tw/maps/place/%E6%9C%89%E5%B9%B8%E7%A6%8FCafe/data=!4m7!3m6!1s0x3442aebcadccf5b5:0x37c1f16692944d20!8m2!3d25.0944538!4d121.5252838!16s%2Fg%2F12hvyqfjz!19sChIJtfXMrbyuQjQRIE2UkmbxwTc?authuser=0&hl=zh-TW&rclk=1
天然尚好-寒天Q球.芋仔冰,https://www.google.com.tw/maps/place/%E5%A4%A9%E7%84%B6%E5%B0%9A%E5%A5%BD-%E5%AF%92%E5%A4%A9Q%E7%90%83.%E8%8A%8B%E4%BB%94%E5%86%B0/data=!4m7!3m6!1s0x3442af001c37190d:0x88d606d62fc520ed!8m2!3d25.086802!4d121.5254052!16s%2Fg%2F11lp3zh7lq!19sChIJDRk3HACvQjQR7SDFL9YG1og?authuser=0&hl=zh-TW&rclk=1
