餐廳名稱,留言者,留言者身分,留言時間,星級評等,評論內容
推擠 韓食,喜歡貓咪58,在地嚮導 · 31 則評論 · 24 張相片,4 個月前,4 顆星,"炸雞、麵、小菜、冰、煎餅好吃
飯黏黏的"
推擠 韓食,謝皓宇,在地嚮導 · 40 則評論 · 12 張相片,4 個月前,5 顆星,嘎嘎好吃 彷彿來到韓國非常道地也很平價CP值很高，已購買 我和我女朋友很愛吃❤️
推擠 韓食,許浣珍,9 則評論 · 1 張相片,4 個月前,5 顆星,東西好吃服務也很棒！
推擠 韓食,Bling Bun,在地嚮導 · 9 則評論 · 27 張相片,4 個月前,5 顆星,"點了2人套餐999 換炸醬麵+160
單點炸雞259
小菜&冰淇淋免費吃到飽
用餐90分鐘
服務人員很貼心
烤肉還會幫忙遮
每個位子下有籃子可以放包包
餐點好吃 cp值高 細節💯"
推擠 韓食,谷欣芮,3 則評論 · 4 張相片,4 個月前,5 顆星,服務很周到，很貼心，肉很好吃，我很喜歡，小菜選擇很多，還有冰淇淋，音樂放的很不錯讚讚🫶🏼
推擠 韓食,王品云,,4 個月前,5 顆星,
推擠 韓食,張傑堡,10 則評論 · 2 張相片,4 個月前,5 顆星,钚岬
推擠 韓食,陳潔,5 則評論 · 3 張相片,4 個月前,5 顆星,好吃 推推👍🏽
推擠 韓食,王詩尹,在地嚮導 · 21 則評論 · 21 張相片,4 個月前,5 顆星,蠻道地的韓國美食！很好吃😋
推擠 韓食,z simi,在地嚮導 · 25 則評論 · 2 張相片,4 個月前,5 顆星,店裡有波內豆跟17的歌愛死😻（因為這樣才給五星好評）
推擠 韓食,Ruby,10 則評論 · 4 張相片,4 個月前,5 顆星,"服務人員超讚- ̗̀ ෆ( ˶'ᵕ'˶)ෆ ̖́-
餐點也好吃😋"
推擠 韓食,lemon,在地嚮導 · 42 則評論 · 19 張相片,4 個月前,5 顆星,好吃
推擠 韓食,張雅淇,在地嚮導 · 13 則評論 · 28 張相片,4 個月前,5 顆星,肉品跟豆腐鍋都好吃👍🏻
推擠 韓食,Vera Lin,在地嚮導 · 28 則評論 · 18 張相片,4 個月前,5 顆星,烤肉+豆腐鍋好吃😋
推擠 韓食,Arno,7 則評論 · 1 張相片,4 個月前,4 顆星,食物好吃，但是希望炸雞有無骨的
推擠 韓食,Asa Hu,在地嚮導 · 24 則評論 · 1 張相片,4 個月前,5 顆星,好吃好吃
推擠 韓食,Yiting Lin,在地嚮導 · 62 則評論 · 112 張相片,4 個月前,5 顆星,"餐點口味還不錯份量也蠻多的
豆腐鍋由店員代煮很貼心
整體都蠻推薦的~"
推擠 韓食,何文雅,在地嚮導 · 40 則評論 · 15 張相片,4 個月前,5 顆星,出餐速度快，服務人員態度良好
推擠 韓食,回甘就像現泡,9 則評論 · 6 張相片,4 個月前,5 顆星,二訪！一樣好吃
推擠 韓食,廷,14 則評論 · 5 張相片,4 個月前,5 顆星,好吃
推擠 韓食,小魯騎小魯,在地嚮導 · 15 則評論 · 5 張相片,4 個月前,5 顆星,
推擠 韓食,黄安妤,7 則評論 · 3 張相片,4 個月前,5 顆星,好吃👅🫰🏻🫰🏻
推擠 韓食,陳威宏,7 則評論 · 2 張相片,4 個月前,5 顆星,小菜好吃
推擠 韓食,曹佑民,在地嚮導 · 98 則評論 · 67 張相片,4 個月前,5 顆星,不錯吃
推擠 韓食,曾盈媗,9 則評論 · 1 張相片,4 個月前,5 顆星,"餐點好吃😋
小菜跟冰淇淋還能夠吃到飽🤤
年糕跟海鮮煎餅推推👍
蟹膏飯必點！！"
推擠 韓食,chester liu,8 則評論 · 3 張相片,4 個月前,5 顆星,餐點不錯也吃很飽 服務很好喔 推薦
推擠 韓食,趙育聰,在地嚮導 · 24 則評論 · 8 張相片,4 個月前,2 顆星,普
推擠 韓食,ChungTeLi李崇德,15 則評論 · 2 張相片,4 個月前,5 顆星,"烤肉跟鍋都好吃 全程都有服務人員幫忙煮
從電話訂位到用餐 服務都很周到"
推擠 韓食,陳靜（Alice Chen）,在地嚮導 · 285 則評論 · 80 張相片,4 個月前,1 顆星,很難吃 想吃炸雞去吃起家雞吧 這家有五星活動 真是踩一個雷
推擠 韓食,豬笑天,"在地嚮導 · 530 則評論 · 2,736 張相片",4 個月前,5 顆星,份量大，小菜吃到飽。雖然價錢不屬於平價，但是光是份量與口味就及格了！炸醬麵好吃！
推擠 韓食,田義婷,在地嚮導 · 15 則評論 · 1 張相片,4 個月前,5 顆星,
推擠 韓食,barry lee,13 則評論 · 7 張相片,4 個月前,5 顆星,服務態度很好👍
推擠 韓食,Hsieh Ya-Wen,7 則評論 · 8 張相片,4 個月前,5 顆星,好好好🤩
推擠 韓食,人類,5 則評論 · 2 張相片,4 個月前,5 顆星,朋友介紹，體驗感不錯！！！！
推擠 韓食,Yu tang Mai,13 則評論 · 2 張相片,4 個月前,5 顆星,二訪 很好吃
推擠 韓食,林京瑩,11 則評論 · 2 張相片,4 個月前,5 顆星,"服務親切，餐點很好吃😋 價位平價👍🏻
還有六種小菜跟冰淇淋自助取用👏🏻👏🏻"
推擠 韓食,DC Lee,在地嚮導 · 100 則評論 · 446 張相片,4 個月前,5 顆星,"在一中商圈一開始覺得會不會有點雷（抱歉了畢竟是學生比較多的位置，感覺常常有粗飽店）但這間每道菜都很好吃耶！道不道地我不曉得沒去過韓國，味道是真的不錯！煎餅很推，魚板、年糕調味也很ok，是跟朋友聚餐不錯的地方。
店內倒是沒什麼裝潢，吃下來一個人價位大概在500-700元左右。"
推擠 韓食,吳承鴻,在地嚮導 · 27 則評論 · 18 張相片,4 個月前,4 顆星,服務費10%很值得 👌
推擠 韓食,Jessica Liu,9 則評論 · 3 張相片,4 個月前,5 顆星,好吃😋 會再訪的！
推擠 韓食,謝沛杉,12 則評論 · 1 張相片,4 個月前,5 顆星,餐點好吃、服務親切、環境氛圍好
推擠 韓食,Hsuan,6 則評論 · 5 張相片,4 個月前,5 顆星,"很好吃！服務也非常好！
一定會回訪的店！"
推擠 韓食,Yun Peggy,3 則評論,4 個月前,5 顆星,餐點好吃
推擠 韓食,Yun,在地嚮導 · 84 則評論 · 421 張相片,4 個月前,5 顆星,"糖醋肉跟海鮮煎餅超級韓！！
喜歡的一定要試看看
好吃好吃😋🤤
東西真的多到一樣不行～
烤肉拼盤也非常好吃💘
每樣基本上都很好吃！
小菜還可以免費夾
建議四人可以吃三人套餐
份量真的很多～要小心點餐😂"
推擠 韓食,Una Pei,37 則評論 · 76 張相片,4 個月前,5 顆星,"餐點都滿好吃的，CP值算高，兩個人吃點三樣真的會太多，有低消一人$300要留意
櫃臺跟服務人員都很親切態度很好
整個吃飯過程是很愉快的"
推擠 韓食,邱坤,7 則評論 · 3 張相片,4 個月前,5 顆星,很好吃
推擠 韓食,鄭穎婷,11 則評論 · 13 張相片,4 個月前,5 顆星,"有桌邊服務好讚服務超好👍🏻
餐點份量也很足夠"
推擠 韓食,邱Nina,4 則評論 · 1 張相片,4 個月前,5 顆星,讚
推擠 韓食,劉怡君,在地嚮導 · 39 則評論 · 61 張相片,4 個月前,3 顆星,
推擠 韓食,李立惠,7 則評論 · 6 張相片,4 個月前,5 顆星,好吃
推擠 韓食,瑋,在地嚮導 · 63 則評論 · 19 張相片,4 個月前,5 顆星,超好吃👍
推擠 韓食,Michael Lu,在地嚮導 · 48 則評論 · 6 張相片,5 個月前,5 顆星,
推擠 韓食,瑄,1 則評論 · 1 張相片,5 個月前,5 顆星,
推擠 韓食,就愛笑,在地嚮導 · 26 則評論 · 38 張相片,5 個月前,3 顆星,
推擠 韓食,張承宏,在地嚮導 · 25 則評論 · 17 張相片,5 個月前,5 顆星,服務人員親切，環境幽美東西好吃，值得來訪
推擠 韓食,妮娜,在地嚮導 · 51 則評論 · 74 張相片,5 個月前,5 顆星,"服務態度真的無敵好
從訂位到用餐後都很棒

上餐點後會詢問要不要拍照
：「那拍完照等等會來打擾您們幫您們用烤肉哦！」

都會一直事先告知一些小細節

：「洋蔥可能會噴油要小心哦」
（手勢已幫我們擋著）

餐點都很好吃
打包完還會溫馨提醒有冰淇淋可以享用"
推擠 韓食,Betty Chiu,在地嚮導 · 40 則評論 · 22 張相片,5 個月前,5 顆星,海鮮煎餅好吃😋
推擠 韓食,沈墨,12 則評論 · 1 張相片,5 個月前,5 顆星,
推擠 韓食,Ming-pen,10 則評論 · 7 張相片,5 個月前,5 顆星,服務非常好
推擠 韓食,R Su,10 則評論 · 13 張相片,5 個月前,5 顆星,很好吃 不貴
推擠 韓食,王潔霓,9 則評論 · 6 張相片,5 個月前,5 顆星,餐點很好吃！服務人員也很詳細解說～下次會再來光顧！
推擠 韓食,林佩姍,8 則評論 · 3 張相片,5 個月前,5 顆星,餐點很好吃，服務態度很好，以後有機會會再來！
推擠 韓食,Ching Peng,在地嚮導 · 104 則評論 · 207 張相片,5 個月前,5 顆星,"專人桌邊服務代烤、
小菜自助無限續 超滿足、
雙人烤肉套餐份量也很不錯、
加購年糕跟海鮮煎餅、也都好吃😋
可惜下午有營業時間限制，
無法慢慢吃、只好打包外帶"
推擠 韓食,Ann Liao,在地嚮導 · 35 則評論,5 個月前,5 顆星,"3人（2女1男）點雙人烤肉套餐+小份紅醬炸雞，超級飽，還吃不完打包的，口味上都還不錯，肉質吃起來都不柴，泡菜鍋很好喝，炸雞肉質也不錯，唯一可以改進的部份是希望炸雞的醬可以裹均勻一點，看起來應該是只有刷過表面而已

11/18，晚上19-2030去用餐，2樓幫我們服務的高高瘦瘦的短頭髮女生很親切、服務態度很好👍"
推擠 韓食,詹家豪,1 則評論 · 2 張相片,5 個月前,5 顆星,
推擠 韓食,吳憂,8 則評論 · 3 張相片,5 個月前,5 顆星,店員親切 綠色小菜好吃 餐點吃完很飽
推擠 韓食,wen Yu,在地嚮導 · 21 則評論 · 20 張相片,5 個月前,5 顆星,"服務很棒🌟
烤肉拼盤很好吃😋
還有烤肉拼盤本來就附贈一碗白飯而已歐😂"
推擠 韓食,啊啊柔,在地嚮導 · 26 則評論,5 個月前,3 顆星,海鮮煎餅熱騰騰的硬到筷子刺穿盤子都還刺不到煎餅
推擠 韓食,台中IU,"在地嚮導 · 655 則評論 · 1,677 張相片",5 個月前,5 顆星,"豬皮超好吃😋
很推烤盤
也有自助 冰淇淋、水、小菜 …"
推擠 韓食,Winnie Fang,在地嚮導 · 20 則評論 · 5 張相片,5 個月前,5 顆星,
推擠 韓食,sunny,12 則評論 · 5 張相片,5 個月前,4 顆星,"烤盤必推
蟹膏麵嚐鮮讚
炸年糕QQ👍"
推擠 韓食,Lily,11 則評論 · 7 張相片,5 個月前,5 顆星,好吃 環境乾淨
推擠 韓食,Riley Li,在地嚮導 · 205 則評論 · 460 張相片,5 個月前,5 顆星,"餐點CP值很高，份量很多，點了一桌都做不完⋯⋯
小菜是真的好吃，每一道表現都是中上。
除了銅板烤肉的瘦肉有點乾柴以外，這家真心推薦，還願意再來二訪。

但奉勸女生來不要點滿，三個人點兩人份就好，吃不飽再補叫，不然就會剩一桌浪費掉🥺😂

服務滿好的，會一直過來關心，來幫你烤，介紹也都很細心"
推擠 韓食,張阿雍,在地嚮導 · 19 則評論 · 35 張相片,5 個月前,4 顆星,"食物很豐富  也美味，份量大，本來很喜歡的海鮮煎餅冷掉之後有點硬，其它餐點都很不錯
服務人員熟練的操作 用餐氣氛愉快。😃"
推擠 韓食,CHuCHu,在地嚮導 · 89 則評論 · 350 張相片,5 個月前,5 顆星,"上餐速度快👍🏻
服務人員態度親切💁🏻‍♀️
點了四人份餐點，份量很夠(吃不完)😅
推薦炸雞🐔好吃好吃😋
環境乾淨舒適😎"
推擠 韓食,shauan tsai,5 則評論 · 1 張相片,5 個月前,5 顆星,烤肉雙人套餐吃超飽
推擠 韓食,yu Shaun liu,在地嚮導 · 34 則評論 · 89 張相片,5 個月前,4 顆星,"跟朋友去吃飯，聊天一直被服務生打斷好多次了，蠻煩的，索性不聊了⋯不適合與朋友放鬆聊天的地方
餐點普普，點雙人999套餐，給了一個豆腐鍋，跟一個銅盤烤豬肉，兩個都沒有很好吃🤣,但小菜是自助的，小菜蠻好吃的啦"
推擠 韓食,Amos Chen,1 則評論,5 個月前,2 顆星,
推擠 韓食,黃佳慧,10 則評論 · 4 張相片,5 個月前,5 顆星,
推擠 韓食,Reila Reila,在地嚮導 · 16 則評論 · 19 張相片,5 個月前,5 顆星,泡菜鍋很好吃
推擠 韓食,楊誌隆,在地嚮導 · 14 則評論 · 7 張相片,5 個月前,5 顆星,海鮮煎餅好吃🤤
推擠 韓食,阿瑋,10 則評論 · 2 張相片,5 個月前,5 顆星,好吃😋
推擠 韓食,Chris,在地嚮導 · 104 則評論 · 106 張相片,5 個月前,5 顆星,"餐點好吃 服務態度滿分！
小菜種類多可以續、冰淇淋也很好吃🥹
推薦洋釀炸雞、豆腐鍋、炸醬麵、海鮮煎餅！
建議炸雞可以做半半口味嗎😍
兩種口味都好想吃～～～
環境舒適 空間大"
推擠 韓食,王育華,4 則評論,5 個月前,5 顆星,好吃
推擠 韓食,王莉,4 則評論 · 2 張相片,5 個月前,5 顆星,好吃
推擠 韓食,史梅娟,6 則評論 · 1 張相片,5 個月前,5 顆星,好吃
推擠 韓食,choting Chang,2 則評論 · 1 張相片,5 個月前,5 顆星,
推擠 韓食,yo chen,在地嚮導 · 17 則評論 · 7 張相片,5 個月前,5 顆星,好吃的韓式料理
推擠 韓食,品,10 則評論 · 1 張相片,5 個月前,5 顆星,豬皮好吃！
推擠 韓食,Jia ying Lin,在地嚮導 · 64 則評論 · 5 張相片,5 個月前,3 顆星,建議
推擠 韓食,Pei Shih,5 則評論 · 3 張相片,5 個月前,5 顆星,員工服務態度非常親切及專業，套餐份量比想像中份量還多，很滿足的一餐～
推擠 韓食,Haeri,在地嚮導 · 43 則評論 · 71 張相片,5 個月前,5 顆星,"二人套餐 非常飽
圍裙材質好"
推擠 韓食,yijun chen,15 則評論 · 2 張相片,5 個月前,5 顆星,
推擠 韓食,Jhih Yun Zeng,9 則評論 · 8 張相片,5 個月前,5 顆星,餐點好吃
推擠 韓食,蔡佳琳,2 則評論 · 2 張相片,5 個月前,5 顆星,好吃😋 …
推擠 韓食,黃育銘,9 則評論 · 1 張相片,5 個月前,5 顆星,烤肉好吃
推擠 韓食,妮娜,在地嚮導 · 25 則評論 · 2 張相片,5 個月前,5 顆星,"份量足夠，兩個人吃很飽
服務好，絕對會二訪的店"
推擠 韓食,Chun,8 則評論 · 2 張相片,5 個月前,5 顆星,肉烤的剛剛好很脆很好吃很推 辣豆腐鍋真的推 配飯也很適合❤️下次有機會會再跟朋友光顧
推擠 韓食,陳昕,3 則評論 · 1 張相片,5 個月前,5 顆星,服務很好基本上都不用自己動手，除了自己動手吃飯😂肉烤的剛剛好很脆很好吃很推 辣豆腐鍋真的推 配飯也很適合👍播的KPOP也很合潮流 下次有機會會再跟朋友光顧
推擠 韓食,Jennifer,8 則評論 · 3 張相片,5 個月前,5 顆星,氣氛很好，東西看起來很好吃！
推擠 韓食,CJ,10 則評論,5 個月前,5 顆星,好好吃！
推擠 韓食,KODY喆喆,在地嚮導 · 29 則評論 · 7 張相片,5 個月前,5 顆星,好吃！
推擠 韓食,陳力結,在地嚮導 · 14 則評論 · 13 張相片,5 個月前,5 顆星,很好吃
推擠 韓食,77,9 則評論,5 個月前,5 顆星,"餐點好吃
環境也很棒 下次還會再來"
推擠 韓食,梁君瑜,1 則評論,5 個月前,5 顆星,服務人員態度不錯、還有小菜吃到飽。
推擠 韓食,陳柔均,在地嚮導 · 14 則評論 · 29 張相片,5 個月前,5 顆星,"第一次吃完全沒踩雷！
韓式豆腐鍋不會永豆芽濫竽充數
烤五花肉脆脆好吃
重點！韓式炸雞超好吃！
嚇到我！
咬下去醬汁甜美外“酥”內嫩！！
讚👍🏻
就是冷氣可以開強一點不然吃鍋吃烤肉會有點熱🤣🤣"
推擠 韓食,Audrey Chen,10 則評論 · 8 張相片,5 個月前,5 顆星,好吃！ ！ ！ ！ ！
推擠 韓食,秋燕,在地嚮導 · 99 則評論 · 162 張相片,5 個月前,5 顆星,道地的韓國料理！
推擠 韓食,陳喬音,13 則評論 · 2 張相片,5 個月前,5 顆星,餐點很好吃
推擠 韓食,儀,3 則評論 · 1 張相片,5 個月前,5 顆星,
推擠 韓食,張倖慈,,5 個月前,5 顆星,
推擠 韓食,Wei,9 則評論 · 3 張相片,5 個月前,5 顆星,
推擠 韓食,Alma Chi,10 則評論 · 13 張相片,5 個月前,2 顆星,環境清潔不算乾淨，還收不低的價格。韓式炸雞雖然很多筷，但有骨頭超級扣分。蟹膏飯麵建議不要點，尤其是拌麵拌開根本是難吃的明太子拌麵，沒有蟹膏味。炸醬麵味道清淡，只有半顆蛋。
推擠 韓食,L L,在地嚮導 · 87 則評論 · 38 張相片,5 個月前,5 顆星,炸雞酥脆紅醬好吃～還有小菜吃到飽還不錯！
推擠 韓食,yi zhen,10 則評論 · 3 張相片,5 個月前,5 顆星,蟹膏飯超好吃🥹
推擠 韓食,懿貴人,在地嚮導 · 77 則評論 · 29 張相片,5 個月前,5 顆星,人員親切❤️
推擠 韓食,Avery LIN,15 則評論 · 2 張相片,5 個月前,5 顆星,適合姊妹淘聚會的地方😍😍😍😍
推擠 韓食,Angelina Tan,在地嚮導 · 124 則評論 · 415 張相片,5 個月前,5 顆星,"雙人套餐999$
飯升級蟹膏飯真的很值得，好吃
小菜：辣味小黃瓜、泡菜、百香果木瓜片、豆芽菜、海帶、柚香蘿蔔片，都是無限吃！
冰淇淋：巧克力口味霜淇淋無限吃

整體來說可以吃很飽、東西不錯吃"
推擠 韓食,yufen lai,在地嚮導 · 15 則評論 · 61 張相片,5 個月前,5 顆星,"食物好吃
服務很好
份量有夠
Cp值高*\(^o^)/*
第二次回訪"
推擠 韓食,Polly,5 則評論 · 2 張相片,5 個月前,5 顆星,
推擠 韓食,Anne Liu,7 則評論 · 2 張相片,5 個月前,5 顆星,"蟹膏飯好吃推推🫶
份量很多吃很飽💪"
推擠 韓食,黃灑晴,1 則評論,5 個月前,5 顆星,
推擠 韓食,林虹均,2 則評論 · 2 張相片,6 個月前,5 顆星,染髮綁小馬尾的女服務生很細心，也很有耐心等我們拍照🤣，烤肉部分都不用自己動手，餐點不錯 4個女生點三人餐再加點其他的很剛好
推擠 韓食,Debby Chung,在地嚮導 · 80 則評論 · 111 張相片,6 個月前,4 顆星,"點了烤肉拼盤、辣豆腐鍋、魚板湯，
味道都還不錯吃，小菜也還行，吃多少自己夾。

小缺點是梅花肉真的很老，一上桌就吃還是不太好咬，肉有一點騷味，沾醬就吃不出來～

豬皮以為是烤到焦脆的那種，結果有點像滷肉飯上面的肥肉，味道是不錯，但吃多蠻膩的😅"
推擠 韓食,古芮蓉,2 則評論 · 1 張相片,6 個月前,2 顆星,好
推擠 韓食,謝芷榆,在地嚮導 · 16 則評論 · 8 張相片,6 個月前,5 顆星,
推擠 韓食,劉靜惠,3 則評論 · 1 張相片,6 個月前,5 顆星,
推擠 韓食,Vivi Hsieh,5 則評論 · 1 張相片,6 個月前,5 顆星,
推擠 韓食,Daniel Lin,在地嚮導 · 48 則評論 · 36 張相片,6 個月前,5 顆星,
推擠 韓食,劉文真,6 則評論 · 6 張相片,6 個月前,3 顆星,不錯
推擠 韓食,Yu Syuan Huang,11 則評論 · 4 張相片,6 個月前,5 顆星,"餐點很好吃❤️❤️
會再回訪的店～～～"
推擠 韓食,林品均,7 則評論 · 6 張相片,6 個月前,5 顆星,"這次3人用餐🍴所以點了3人套餐
份量很足夠且大份，吃起來很飽，若沒吃完也能打包帶走，超好吃超讚的"
推擠 韓食,郭思妘,13 則評論 · 13 張相片,6 個月前,5 顆星,"小菜都超好吃
烤肉拼盤份量超大
推薦雙人套餐"
推擠 韓食,戲院看電影饅頭,4 則評論 · 2 張相片,6 個月前,5 顆星,便宜又好吃
推擠 韓食,莊芷綾,5 則評論,6 個月前,5 顆星,
推擠 韓食,紀品瑀,,6 個月前,5 顆星,
推擠 韓食,紀雅君,6 則評論 · 1 張相片,6 個月前,5 顆星,服務很好上菜很快，很讚😊
推擠 韓食,林奇緯,在地嚮導 · 20 則評論 · 3 張相片,6 個月前,5 顆星,上菜極快，服務很好，烤肉主動詢問二次加熱，超讚！餐點好吃😋
推擠 韓食,芝云曾,4 則評論 · 7 張相片,6 個月前,4 顆星,"用餐時間限時90分鐘
只能現金付款"
推擠 韓食,Claire Lin,在地嚮導 · 31 則評論 · 121 張相片,6 個月前,5 顆星,朋友聚餐超想吃韓食，就推薦離一中街很近的推擠，我們點了雙人套餐有小菜無限吃，有一個很酷的烤肉拼盤選了泡菜鍋還有飲料，我們還另外點了冷麵，份量很足夠吃完很飽，想滿足韓式料理的人很推薦。
推擠 韓食,Wanting Yu,12 則評論 · 8 張相片,6 個月前,4 顆星,服務很好👍🏻餐點不錯
推擠 韓食,徐筱苓,2 則評論 · 7 張相片,6 個月前,4 顆星,
推擠 韓食,Emily Lin,11 則評論 · 9 張相片,6 個月前,5 顆星,這裡的食物很棒！喜歡各種韓國菜，味道很正宗，儘管比較溫和。工作人員非常細心並協助您烹調食物。配菜的選擇也很不錯！起司馬鈴薯玉米和柚子蘿蔔？ A++ 🤤🤤🤤 免費自助冰淇淋還有額外點數！ …
推擠 韓食,Chu Lien Lin,7 則評論 · 2 張相片,6 個月前,5 顆星,這邊的烤肉不錯…餐點很美味。
推擠 韓食,Wannable Sue,在地嚮導 · 646 則評論 · 365 張相片,6 個月前,5 顆星,"非常好吃 而且價格不貴 店員很親切
辣豆腐鍋是在面前煮的 很酷 豆腐很多！ 白飯好吃 小菜很讚 人很多"
推擠 韓食,Lisa Chang,在地嚮導 · 18 則評論 · 5 張相片,6 個月前,5 顆星,"上餐速度快
餐點不錯吃份量很多很飽"
推擠 韓食,LING,7 則評論 · 11 張相片,6 個月前,5 顆星,"豆腐鍋 260
海鮮煎餅250
自助吧
-
豆腐鍋 8/10
內有豆腐 豬肉 蝦 蛤蜊 金針菇 杏鮑菇 大黃瓜
料蠻豐富的 不辣的口味不重
豆腐豬肉很嫩 蛤蜊有點吐沙不完全
白飯可以加價換成其他主食
辣的不會很辣
-
海鮮煎餅 8/10
煎的有脆 麵糊偏多 醬很鹹
-
自助吧 6/10
小菜 冰淇淋無限續
小菜普通
-
座位區在二樓
只能現金付款
有10%服務費"
推擠 韓食,夏天,在地嚮導 · 32 則評論 · 13 張相片,6 個月前,5 顆星,好吃！
推擠 韓食,daisy lee,3 則評論 · 1 張相片,6 個月前,5 顆星,豆腐鍋湯頭好喝 豆腐量也給很多 小菜很讚！
推擠 韓食,音聲,5 則評論 · 1 張相片,6 個月前,5 顆星,太好吃了
推擠 韓食,曾佳如,16 則評論 · 2 張相片,6 個月前,5 顆星,服務很棒～隨時注意客人需要！尤其小朋友～謝謝你們！
推擠 韓食,曾鈺婷,2 則評論,6 個月前,5 顆星,
推擠 韓食,廖彥寧,9 則評論 · 3 張相片,6 個月前,5 顆星,專人幫烤 聚會好吃
推擠 韓食,陳巧樺,3 則評論,6 個月前,4 顆星,味道好吃～
推擠 韓食,張芷瑄,7 則評論,6 個月前,5 顆星,份量多味道好～
推擠 韓食,Lamu,18 則評論 · 2 張相片,6 個月前,2 顆星,"用韓國的名義 來賣你最貴的料理 成本最低 利潤很高喔
點了海鮮雙人餐
雞肉超甜
海鮮燉鍋 原價899的樣子
也就是韓式辣醬 加一兩塊海鮮 下面全部鋪冬粉"
推擠 韓食,歐亞,在地嚮導 · 194 則評論 · 320 張相片,6 個月前,4 顆星,"餐點美味😋服務人員親切
讓人可以舒服享用美食的樂趣"
推擠 韓食,Welin Lee,在地嚮導 · 24 則評論 · 23 張相片,6 個月前,5 顆星,莫明其妙被帶進來，莫明其妙的客滿，莫明其妙的杯盤狼藉～
推擠 韓食,Rawch Li (Rawch),在地嚮導 · 27 則評論 · 29 張相片,6 個月前,5 顆星,近期吃過前幾名的韓式，蟹膏飯很特別，很香很好吃，且灑很多海苔讓蟹膏味道不會太重
推擠 韓食,yi Jing,10 則評論 · 1 張相片,6 個月前,5 顆星,好吃
推擠 韓食,胡嘉瓘,10 則評論 · 4 張相片,6 個月前,5 顆星,好吃 工作人員服務親切
推擠 韓食,xxx._. w_b__,7 則評論 · 13 張相片,6 個月前,5 顆星,好吃服務好 環境也很好 大推！
推擠 韓食,翁子喻,9 則評論 · 4 張相片,6 個月前,5 顆星,推推😻😻 …
推擠 韓食,陶博威,"在地嚮導 · 1,638 則評論 · 22,448 張相片",6 個月前,4 顆星,不錯吃，有韓味～～
推擠 韓食,陳姿婷,6 則評論,6 個月前,5 顆星,"服務很棒不用自己動手
東西好吃！"
推擠 韓食,Wanyu,在地嚮導 · 34 則評論 · 68 張相片,6 個月前,5 顆星,"點了烤肉拼盤三人套餐$1499
包含以下餐點
推擠烤肉拼盤（小）（包含豬皮、瘦肉、五花肉、起司玉米馬鈴薯、金針菇、洋蔥）
生菜盤（不可續）
不辣豆腐鍋
白飯一碗
加30元換粉紅年糕
蒜味蜂蜜炸雞8塊
魚板湯
三杯飲料
另外加點一份手捏飯糰$99

炸雞皮很脆
豆腐鍋湯頭很香
烤肉瘦肉不硬、五花不會太油
年糕沾滿起司，較容易覺得膩需要分食
飲料香草西瓜氣泡飲適合年輕人口味

四個人分食覺得份量剛剛好
服務很細心、講解說明詳細
豆腐鍋和烤肉都會幫忙料理
也會介紹最適合的享用時機
餐點種類多元
小菜和霜淇淋自助吃到飽
環境整潔，廁所也蠻乾淨的
但冷氣風扇比較強會有點冷
用餐時間限時90分鐘
只能現金付款
假日用餐人多要預先訂位

整體而言很喜歡這次的用餐體驗
會再回訪！"
推擠 韓食,洪珈軒,2 則評論,6 個月前,5 顆星,很棒！
推擠 韓食,珈,6 則評論,6 個月前,5 顆星,東西很好吃服務很好
推擠 韓食,林婕伃,3 則評論 · 1 張相片,6 個月前,5 顆星,讚
推擠 韓食,張瑞奇,在地嚮導 · 66 則評論 · 128 張相片,6 個月前,5 顆星,看起來超棒的
推擠 韓食,游棨竣,14 則評論 · 2 張相片,6 個月前,5 顆星,"自助吃到飽的小菜很好吃
炸雞也很好吃
店員親切～"
推擠 韓食,Q,5 則評論 · 4 張相片,6 個月前,5 顆星,很期待！ ！
推擠 韓食,陳嘉千108,在地嚮導 · 15 則評論 · 5 張相片,6 個月前,5 顆星,好吃😋
推擠 韓食,沈素珍,2 則評論,6 個月前,5 顆星,
推擠 韓食,王欣儀,7 則評論 · 1 張相片,6 個月前,5 顆星,很好吃～
推擠 韓食,王若雅,7 則評論,6 個月前,5 顆星,炸雞超級好吃！！
推擠 韓食,yuchuan,"在地嚮導 · 94 則評論 · 1,671 張相片",6 個月前,5 顆星,豬五花超好吃
推擠 韓食,Anita Yuan,在地嚮導 · 53 則評論 · 55 張相片,6 個月前,5 顆星,餐點好吃，環境舒適
推擠 韓食,林銘洋,7 則評論 · 3 張相片,6 個月前,5 顆星,想吃
推擠 韓食,周書祺,7 則評論,6 個月前,5 顆星,
推擠 韓食,vivian huang,在地嚮導 · 37 則評論 · 29 張相片,6 個月前,5 顆星,"餐點好吃服務超好
會在回訪"
推擠 韓食,Cindy Wang,在地嚮導 · 113 則評論 · 39 張相片,6 個月前,4 顆星,烤肉盤份量跟價位比，稍貴。小菜、蟹膏飯不錯吃。海鮮煎餅太乾了完全沒有濕潤度，這道很雷...
推擠 韓食,劉小煖,在地嚮導 · 81 則評論 · 129 張相片,6 個月前,4 顆星,"這次3人用餐🍴所以點了3人套餐
份量很足夠且大份，吃起來很飽，若沒吃完也能打包帶走（包裝的很乾淨）
各品項水準都在平均以上，最有記憶點的餐點是蟹膏飯、免費小菜、烤肉的滷豬皮！ …"
