store_name,rating_star,author,is_local_guide,review_cnt,photo_cnt,time_num,time_unit,content_clean
迷你一口臭豆腐,4,Nate,True,425,1700,1, 個月,"看到對面人太多，就來這邊吃～
推薦加蒜泥 蠻好吃的～
朝天椒辣油+一滴就好，不然會辣到受不了🤣 …"
迷你一口臭豆腐,4,由自,True,139,592,1, 個月,
迷你一口臭豆腐,5,王柔涵,True,73,203,1, 個月,在臭豆腐淋上特製醬香辣重鹹，一口接著一口🥰 …
迷你一口臭豆腐,3,HP Chen,True,212,571,2, 個月,"有兩種臭豆腐、兩種辣椒
傳統的一份55，酥度一份比較酥、一份還好
辣椒一款是豆瓣、一款是朝天椒
附近有其他家臭豆腐店家，這間12點營業，可以當午餐"
迷你一口臭豆腐,5,胡涵涵,False,15,0,3, 個月,一定要點「一口」的臭豆腐吃看看，超級酥的！好吃
迷你一口臭豆腐,4,eric chang,True,227,1523,3, 個月,"臭豆腐分兩種，有大有小，大顆湯汁較多，小顆口感好，各具特色，醬汁，泡菜跟小黃瓜三配角配合得剛剛好，口味重的人還有兩種辣椒醬跟蒜泥可添加，果真聞起來臭，吃起來真香！
臭豆腐好吃，但用餐環境有成長空間，尤其是桌距太小了，用餐時都會擔心碰觸到鄰桌。"
迷你一口臭豆腐,5,簡慈萱,True,279,1425,3, 個月,"生意很好
臭豆腐酥鬆軟嫩
大腸麵線夠味好吃"
迷你一口臭豆腐,5,Rong Ya,True,24,7,3, 個月,"從高中吃到出社會10年 一直都是我想吃臭豆腐的首選
皮酥脆豆腐軟綿 辣椒真的好吃到不行
麵線也很香👍🏻👍🏻👍🏻👍🏻 …"
迷你一口臭豆腐,3,satoo u1,True,386,2422,3, 個月,吃起來比我想像的還要容易！
迷你一口臭豆腐,5,9丫,True,2,3,3, 個月,謝謝您
迷你一口臭豆腐,5,Yi Chou,True,74,169,4, 個月,"招牌麵線$70
很順口，內料特別，但不會不搭"
迷你一口臭豆腐,1,張茵,True,17,5,4, 個月,偶爾會帶朋友來吃迷你一口吃豆腐，以往吃都很美味，這次吃真的非常非常非常失望😞很明顯回鍋的⋯豆腐裡面冷的 外面也沒熱到哪裡⋯然後還超油(◐‿◑)﻿虧我還推給路人吃⋯以後不推了 …
迷你一口臭豆腐,5,張鶴馨,True,34,1685,4, 個月,感謝你肯定
迷你一口臭豆腐,5,欸冷綠,True,785,8507,4, 個月,炸臭豆腐外酥內嫩，非常好吃。也有辣椒、蒜醬可以去用，很不錯。但店內空間狹小，常常沒位置還人擠人，內用環境不推
迷你一口臭豆腐,5,曾𥡪璇,True,49,280,4, 個月,每次來一中街都會吃的臭豆腐店～要選他們切成小塊小塊的選項，酥酥的很好吃！唯一缺點是內用座位比較小，可能會比較擁擠。
迷你一口臭豆腐,5,鍾育廷,True,280,2168,5, 個月,"如果喜歡的話不妨點個讚讓我知道謝謝：）
看到網路上介紹 第一次來到這裡購買
一走到店面 發現人潮門庭若市 …"
迷你一口臭豆腐,4,Cheng S,True,11,35,5, 個月,"· 價錢
大塊5塊$55
小塊20塊$65 …"
迷你一口臭豆腐,4,Jamie,True,21,16,6, 個月,"這家味道整體很好，臭度稍微略顯一些不足！
但是美味😋 …"
迷你一口臭豆腐,4,M.,True,417,1102,6, 個月,"味道好！配上酸菜黃瓜絲就很清爽
環境清潔靠大家，還是有點糟心"
迷你一口臭豆腐,5,456 123,True,144,195,6, 個月,"🔴（正常大小）一份5塊 $55
好吃，相當的酥脆。自製辣椒醬挺辣的，慎用，嗜辣ㄧ族應該會很過癮。泡菜的汁有瀝乾淨，不會讓臭豆腐濕掉軟掉，加分。 …"
迷你一口臭豆腐,5,人間路過,True,28,208,6, 個月,"路過聞到很臭味道
吃了覺得比深坑臭豆腐好吃
第一次吃到臭豆腐有小黃瓜。 …"
迷你一口臭豆腐,4,Hsin,True,501,14,6, 個月,"泡菜完全乾壞掉
臭豆腐很可以，外酥內嫩
可以加辣椒醬"
迷你一口臭豆腐,5,楊筱萌,True,98,647,6, 個月,"特製辣椒醬好吃
炸的很酥"
迷你一口臭豆腐,5,Hsin-Cheng Tsai,True,22,74,6, 個月,
迷你一口臭豆腐,5,马頔,True,4,6,7, 個月,
迷你一口臭豆腐,5,Lily Wu,True,825,2352,7, 個月,"2024/9/7
推一口臭豆腐，很酥脆，搭配麵線就是完美的一餐，但內用位子不多也比較狹窄"
迷你一口臭豆腐,1,carrol,True,31,26,7, 個月,
迷你一口臭豆腐,4,qaz aqw,True,236,401,7, 個月,"經過換一間吃看看好不好吃
整體還可以，沒泡菜多一個豆腐好像也沒有比較便宜
剛開始外酥內軟，吃到最後變成都軟的了 …"
迷你一口臭豆腐,5,張妙芸,True,50,19,7, 個月,若是能有素食臭豆腐麵線更讚，老板做的臭豆腐比對面手工臭豆腐更好吃😘要點大塊的才好吃，泡菜味道比較淡些 …
迷你一口臭豆腐,4,007,True,90,42,7, 個月,"熱了點悶了點
但東西好吃😋辣椒很辣 …"
迷你一口臭豆腐,4,a01897,True,576,2374,7, 個月,酥酥的，好吃
迷你一口臭豆腐,5,張玉珊,False,7,11,7, 個月,外酥內軟，泡菜微酸不過甜，鬼椒👍👍👍👍 …
迷你一口臭豆腐,5,Lun,True,42,26,8, 個月,"臭豆腐的醬好吃 與其他家不同
有很多種辣椒醬 推魔鬼辣椒💯 …"
迷你一口臭豆腐,5,陳駿凱,True,131,79,8, 個月,"相當好吃，大的外酥內嫩，小的也有Q勁
關鍵是店內有老闆自製鬼椒醬，值得試試"
迷你一口臭豆腐,5,David Chang,False,7,1,8, 個月,
迷你一口臭豆腐,5,Yue Ngan (Yue881),True,46,421,8, 個月,臭...
迷你一口臭豆腐,4,Devin Tang,True,561,5722,8, 個月,"豆腐已經發酵到內部已經分解軟碎，但外面用火候保持脆度，在小顆上不容易。

但沒有什麼臭味，通過發酵應該是要很臭才是 …"
迷你一口臭豆腐,4,康雅慈,True,46,72,8, 個月,外酥內嫩不錯，只是不夠臭，泡菜也算中上微酸不過甜
迷你一口臭豆腐,2,Samuele,True,125,29,9, 個月,苦味蠻重的
迷你一口臭豆腐,5,俞吏,True,163,111,9, 個月,
迷你一口臭豆腐,2,蔡昀璋,False,15,1,9, 個月,"迷你一口臭豆腐口感其實不是很好
整塊口感又特別油膩
其它家整塊比他大，還更有酥炸且不油膩的口感"
迷你一口臭豆腐,4,Heng Jhan,True,863,8572,9, 個月,還不錯吃
迷你一口臭豆腐,4,DY,True,1090,5000,9, 個月,環境普通桌面有點油，臭豆腐炸得蠻酥脆，泡菜偏酸，整體加辣不錯。
迷你一口臭豆腐,5,yao Lin,True,976,960,9, 個月,附近最好吃的臭豆腐，炸的酥脆不乾硬，醬料做的不錯，好吃，再次光顧吃了好幾次
迷你一口臭豆腐,5,Z Jin,True,41,17,10, 個月,"老闆給我一包魔鬼椒的時候
在那瞬間我們已經是朋友了"
迷你一口臭豆腐,5,Amber Liu,True,68,10,10, 個月,辣油不錯，但桌面不夠乾淨
迷你一口臭豆腐,3,Marine Chen,True,155,1238,10, 個月,"外酥內多汁
加了蒜泥和辣椒比較夠味
還不錯吃~"
迷你一口臭豆腐,5,小魚,True,27,9,11, 個月,真的很好吃 老闆也很親切！
迷你一口臭豆腐,3,YH Chen,True,1357,8249,11, 個月,"這區的臭豆腐大致上都長這樣
就看各位喜歡什麼醬或是泡菜味道做區別，外皮口感是滿酥散的，其他的就一般"
迷你一口臭豆腐,3,Hutcher Goh (宅男宾),True,332,108,11, 個月,"好評
1.味道不錯，有兩種種類。 …"
迷你一口臭豆腐,1,蓁咪蓁,True,58,224,11, 個月,"已經來過很多次，很酥，辣椒很辣，但這次的咖啡色醬汁怪怪的，有一層層好像泡水的衛生紙還是棉毛，好奇怪？
更可怕的是，有一隻小米老鼠在桌腳下跑出來，嚇死我，還來來回回散步😭
覺得反胃不舒服🤮 …"
迷你一口臭豆腐,4,Kehan Chang,True,96,13,11, 個月,"很好吃迷你一口很特別
份量足夠
而且響應環保自備餐具送四顆小迷你真的讚讚"
迷你一口臭豆腐,4,Abbie Huang,True,388,2150,11, 個月,迷你一口臭豆腐，配店內辣椒棒，要注意有不同辣度
迷你一口臭豆腐,5,Yogo Lei,True,311,1056,1, 年,豆腐外酥內嫩，醬汁不會過鹹，泡菜也好吃，辣椒超辣要小心服用，重點內用還可以帶外食，貼心的店家，垃圾分類的很徹底👍 …
迷你一口臭豆腐,4,WS517,True,481,9893,1, 年,"一中街商圈里有個臭豆腐聚集區，緊臨兩對面就佔了三家臭豆腐，各有特色，青菜蘿蔔任君挑選。

店名叫做迷你一口臭豆腐，顧名思義就是將臭豆腐先切成小塊狀去油炸，這樣會比較容易入口。 …"
迷你一口臭豆腐,5,Sponge,True,249,712,1, 年,蠻好吃的夠臭
迷你一口臭豆腐,5,Joey,False,13,9,1, 年,臭豆腐好吃，還有很多自製辣醬可以選擇，對於愛吃辣的人而言非常讚👍🏻 …
迷你一口臭豆腐,5,吳一凡,True,37,21,1, 年,很不錯 來吃第五次了
迷你一口臭豆腐,5,chang andy,False,1,0,1, 年,"真的很不錯吃,又衛生."
迷你一口臭豆腐,5,Andy Chang,False,7,0,1, 年,"超級好吃..
有空會常去吃的"
迷你一口臭豆腐,5,林嘉瑜,False,2,0,1, 年,很好吃 老闆很親切
迷你一口臭豆腐,5,chang Andy,False,1,0,1, 年,好吃
迷你一口臭豆腐,4,Fucheng Fan,False,10,0,1, 年,
迷你一口臭豆腐,2,golden Ya,True,1446,2988,1, 年,"醬油膏加在裡面整個濕濕的，不太合胃口
而且泡菜很細沒口感"
迷你一口臭豆腐,3,Alex Taiwan,True,1194,2725,1, 年,價格偏高，不過算是夜市特色美食
迷你一口臭豆腐,5,Coco Min,True,197,817,1, 年,"隨意找一間臭豆腐 環境在這裡看起來比較乾淨衛生
臭豆腐尚可 外酥內多汁 加分的是辣椒醬有很多辣度能挑戰 …"
迷你一口臭豆腐,5,Jerry Lee,False,139,0,1, 年,夠臭，好吃
迷你一口臭豆腐,5,HAOHAO CHANG,True,211,1880,1, 年,臭豆腐好吃夠香，麵線加了一堆烏醋更加夠味，以此紀念，省得我家寶貝從來不會記得有來過
迷你一口臭豆腐,5,Cg Rh,True,8,5,1, 年,感謝您的支持是我們努力的動力。
迷你一口臭豆腐,4,ZIJUNG TUNG,True,91,138,1, 年,"不知道是不是因為小顆的關係臭味略顯遜色
但整體數量偏多 老闆也提倡環保 會多給 還不錯
店內也有自製辣豆瓣 朝天椒 魔鬼椒 …"
迷你一口臭豆腐,5,Jack Ho,True,66,246,1, 年,臭豆腐還不錯吃，一口酥大小的比較香，醬是比較濃稠的那一種，要自己聽叫號取餐，用餐完也要自己收拾，空間小小的，桌子不多，但是不會等很久。
迷你一口臭豆腐,4,Nika Chang,True,717,1022,1, 年,不錯吃
迷你一口臭豆腐,5,Seven,True,130,313,1, 年,"我的台中之行
我覺得這是我吃到第一好吃的東西
真的酥脆 主要是辣椒在我心中可以給滿分 …"
迷你一口臭豆腐,5,Pao,True,58,107,1, 年,我心目中台中最好吃的臭豆腐
迷你一口臭豆腐,5,丁裕華,True,16,1,1, 年,酥脆軟辣泡菜多好吃喔！服務親切，快來喔！集點、自備餐盒有多送♥️還有麵線啦！
迷你一口臭豆腐,4,Yi-ting Lin,True,135,76,1, 年,臭豆腐店，若是做成一口酥要加10元(應該是工資)口味極好，名副其實的「臭」豆腐泡菜有2種，分別是高麗菜跟小黃瓜絲，高麗菜偏甜，小黃瓜絲接近無調味，辣有數種，其中的魔鬼椒真的很辣，蒜頭自助很棒，不怕客人吃，本店特別的是還有賣麵線，麵線內還有加臭豆腐及泡菜，最後店家很好開放攜帶外食，還可以將垃圾丟在店內的垃圾桶，請記得分類！
迷你一口臭豆腐,2,Chloe chloe,True,85,266,1, 年,"我是因為魔鬼辣椒來的，放了快10匙吧！吃到最後幾口才真的有辣了一下😋
$65 …"
迷你一口臭豆腐,5,WenLing Tsai,True,486,1116,1, 年,"外酥內軟，好吃！
一般的就很可以了
一口的則是炸的部分更多，方便吃"
迷你一口臭豆腐,2,もも,True,44,21,1, 年,迷你一口臭豆腐超級乾柴，像在吃餅乾一樣，外帶回家不到五分鐘打開都冷掉，應該不是現炸的，可考慮吃對面。
迷你一口臭豆腐,5,好喝的奶茶,True,203,647,1, 年,"臭豆腐$55
有五塊~
直接點餐找位子坐就好！ …"
迷你一口臭豆腐,4,EIVOR REX,True,758,12970,1, 年,不知從何時開始，一中街過了太平路這一段變臭豆腐聚集地。這次拜訪迷你一口這間店。店內除了一口版本臭豆腐，也有提供標準版臭豆腐。這幾家口感都挺像的，外皮酥內部軟綿。不到令人驚豔，但基本上口味都合格。
迷你一口臭豆腐,5,米提,True,31,21,1, 年,"不加泡菜、用環保餐盒可以多加8塊臭豆腐喔
相當於多快一半的量
而且我本身對臭豆腐不感冒的人
吃一口就一塊接一塊的吃"
迷你一口臭豆腐,5,卯carpe_diem,True,138,281,1, 年,"家人住台中的唯一推薦 臭豆腐小份55元

是外酥內軟的選手，記憶尤新的是特製的蒜蓉醬和發酵沖天的”臭臭臭豆腐” …"
迷你一口臭豆腐,4,Charlie,True,317,845,1, 年,"臭豆腐滿酥脆，迷你版本很特別 好吃，但泡菜不太夠味。
麵線的湯頭很像肉羹，滷大腸很好吃。
座位太過擁擠。"
迷你一口臭豆腐,5,Y Chen,True,81,49,1, 年,是酵素臭豆腐很好吃，鬼椒有辣！麵線是我個人不喜歡的柴魚風味～
迷你一口臭豆腐,3,Lola C,True,714,5658,1, 年,豆腐炸得蠻酥脆的，但醬料和泡菜都很普
迷你一口臭豆腐,4,陳建州,True,21,0,1, 年,好吃的臭豆腐和麵線，因為我是自備餐盒來裝，所以店裡妹妹看到我或我女朋友，就會準備炸一口酥的小塊臭豆腐，如果有吃蒜頭的朋友，建議加上蒜泥，每次不管內用或外帶回家吃，都會吃的滿頭汗，很舒服，偶然吃到了麵線，加了柴魚高湯煮的，很好吃，想去吃的朋友，因為現場賣臭豆腐有兩，三家，如果要去吃這家，請諒解店家說話的語氣，曾經無數次看到沒品的客人，叫了一盤，幾個人吃，吃完了，滴了滿桌的調味料，如.辣椒醬，蒜泥等等，還有附近店家的外帶食物的紙袋，飲料杯，丟滿桌，就走人，難怪收拾的妹妹-語氣不好，將心比心，夏天巳經很熱，現場炸豆腐更熱，好吃的介紹，推薦，請慢慢享用。
迷你一口臭豆腐,5,米麒麟,True,33,104,1, 年,跟對面的手工臭豆腐有著不一樣的風格，小顆好入口，口味也不錯，嗜辣者請務必前往一試，不會失望！
迷你一口臭豆腐,5,Jing Yen,True,137,60,1, 年,還是這家最好吃，有三種辣、不吃泡菜還會多送一塊
迷你一口臭豆腐,3,HUNG YANG,False,4,1,1, 年,臭豆腐憑良心真的好吃！一直有去光顧，但是上星期去光顧時，孩子坐在位子上等，有一位態度極差，忘了長相，大約記得身上有刺青身材極度圓澗的年輕女生，態度非常不耐煩且口氣很差的對孩子說～先给我收拾桌上東西，不然的話就不要坐！臉還很臭！當下 以是我聽錯了，結果孩子也重複一樣的話說那位胖阿姨意思是叫我不要坐！真是超級令人傻眼的服務態度！
迷你一口臭豆腐,3,達叔的塔羅命理與美食之旅,True,762,6196,1, 年,酥酥脆脆還不錯
迷你一口臭豆腐,4,Xuan,True,29,4,1, 年,身為這邊的學生，相比下，真心覺得這家比較好吃
迷你一口臭豆腐,5,陳氏,True,121,649,1, 年,"一口臭豆腐：65💰
現炸的臭豆腐非常酥脆，口味非常好吃，一定要搭配蒜泥跟辣椒一起吃。 …"
迷你一口臭豆腐,5,實話實說客觀評分,True,182,502,1, 年,我覺得很好吃不會太硬炸的很剛好配上泡菜真的不錯👍我覺得很好吃 …
迷你一口臭豆腐,4,Stanley Fan,True,157,450,1, 年,不錯吃，推薦。對面的21也不錯，人都一樣很多
迷你一口臭豆腐,5,Eden Su,True,200,20,1, 年,幾年來陸續吃三次都還是覺得很讚，今天吃大腸麵線也不錯，來一中街必吃!
迷你一口臭豆腐,5,SS C,True,631,229,1, 年,加蒜頭辣椒搭配真是對味
迷你一口臭豆腐,5,張雅頻,True,24,49,1, 年,臭豆腐愛店前三名，特殊醬料在別家店從沒吃過的口味，外酥內嫩搭配泡菜蒜泥豆瓣醬絕配，重點是蒜泥一點都不馬虎滿滿的蒜泥不像別家店撈起來都水水的，來一中唯一推薦的臭豆腐店，都到一中了不專程來吃會後悔😋 …
迷你一口臭豆腐,4,_ Nana,True,31,6,1, 年,
迷你一口臭豆腐,5,espoir s,True,187,89,1, 年,臭豆腐好吃 老闆很親切👍 …
迷你一口臭豆腐,5,Man Fai Adrian Law,True,213,3415,1, 年,"這家位於人多的地方，賣的炸豆腐味道特別，醬汁也很特別。豆腐可以選擇小塊的，也可以選擇大塊的。
我選的是小份的，外皮很脆。醬汁具有特殊的氣味和味道，增強了炸豆腐的風味。
每份豆腐的成本都不貴。 100台幣以內即可享受一套。
強烈推薦給喜歡台灣街頭小吃的人。"
迷你一口臭豆腐,5,Z hen,True,61,34,2, 年,"對面是超多人排隊的21 所幸來到對面一口吃看看
其實兩間口感都是外酥內嫩 不會刮傷上顎的那種 都很好吃 醬汁有點不夠味 但是蒜泥可以無限加就超讚 還有店家自製辣椒醬 真的會辣喔🤣泡菜也給的超級多 但是泡菜可以在更台一點 有點沒味道😢但是老闆親切！以後會在去吃～～ …"
迷你一口臭豆腐,5,簡楓源,True,156,4905,2, 年,迷你一口臭豆腐│外酥內嫩是必須的，醬汁出色，鹹香帶點中藥香氣，辣椒更是一絕，泡菜也是不可多得的好夥伴。
迷你一口臭豆腐,3,Louis Lin,True,56,138,2, 年,泡菜沒啥味道，臭豆腐炸的還不錯，醬油普通，但有三種辣椒可自行添加
迷你一口臭豆腐,5,耶貓米,True,76,89,2, 年,"我心目中第一名的臭豆腐
來台中一定會吃 …"
迷你一口臭豆腐,4,Yen Chun Wang (果凍),True,223,777,2, 年,"迷你的臭豆腐很酥很好吃，
還有搭配小黃瓜、泡菜很爽口，
加上店家提供不同辣度的辣椒🌶️ …"
迷你一口臭豆腐,5,文岳黃,True,163,348,2, 年,"過去經過無數次，一直都覺得對面應該比較好吃
然後⋯有一天經過聽到客人說哇～好辣好辣！！ …"
迷你一口臭豆腐,5,Eason Lin,True,360,2164,2, 年,迷你一口臭豆腐，一口剛剛好
迷你一口臭豆腐,4,易丰,False,15,10,2, 年,有點次刺的
迷你一口臭豆腐,5,張大寶,True,143,240,2, 年,辣椒很辣。臭豆腐也好吃😋 …
迷你一口臭豆腐,1,Hsieh Chia,False,7,0,2, 年,營業時間表示不清2/6號
迷你一口臭豆腐,5,曹詠享,True,134,1582,2, 年,"好吃
大家都說辣椒辣
我覺得還好"
迷你一口臭豆腐,5,Jia,True,349,1733,2, 年,"臭豆腐現炸不錯吃，
老闆娘不會因為生意好，態度就不好，
魔鬼辣椒夠辣"
迷你一口臭豆腐,3,石家禎,True,21,36,2, 年,"點了一碗清麵線$40
份量還算足夠
但口味就是死鹹"
迷你一口臭豆腐,5,邱天堯,True,9,16,2, 年,
迷你一口臭豆腐,5,謝富展,True,6,237,2, 年,謝謝您。你的鼓勵。
迷你一口臭豆腐,1,maxpig011 maxpig011,False,1,1,2, 年,可能是過年生意太好就隨便炸，豆腐完全沒有任何味道，迷你個鬼沒發現有
迷你一口臭豆腐,5,Lya Lin,True,92,501,2, 年,外酥內嫩，醬汁很搭，有多種醬料可以選～好吃好吃
迷你一口臭豆腐,5,ALLEN A,True,208,291,2, 年,
迷你一口臭豆腐,5,花輪哥,True,36,3,2, 年,是我吃過最好吃的臭豆腐了，外酥內滑潤，臭豆腐天花板無誤，超推每次從新竹來一中街必吃之一
迷你一口臭豆腐,5,youxuan Wang,True,356,1168,2, 年,好吃😋 …
迷你一口臭豆腐,5,iver R-,True,63,40,2, 年,隨便挑一間來吃，難得吃到這麼地道的臭豆腐，泡菜也很棒！下次一定要再光臨。
迷你一口臭豆腐,5,Anna,True,417,2390,2, 年,好吃
迷你一口臭豆腐,4,Chin chia Tsao,True,334,2193,2, 年,豆腐炸的很酥，一般尺寸臭豆腐比較好吃，外酥內軟，一口迷你臭豆腐就顯得比較硬，辣椒雖然是鬼椒，不過不是那個辣到不能接受的那種，可以嘗試看看
迷你一口臭豆腐,2,JING YING YE (YumI),True,64,22,2, 年,喜歡吃酥脆口感的建議選對面那兩家！
迷你一口臭豆腐,5,5138 Lin,True,27,34,2, 年,"從嘉義殺過來吃一切值得
味道一樣沒有走味 品質穩定！非常棒的口味"
迷你一口臭豆腐,1,川麻衣井,True,22,21,2, 年,一碗大腸麵線，碗型不大，但只有差不多八分滿的容量，誇張誇張，吃偏多間大腸麵線1碗60塊內跟60塊或以上大腸麵線的麵線量也沒他們的少，這間的大腸也不是很新鮮帶有點噁心味，嘴刁不是概的，60塊1碗大腸麵線八分滿而已，真不會做生意
迷你一口臭豆腐,5,Adam Pang,True,1142,3620,2, 年,味道不錯
迷你一口臭豆腐,5,熊貝爾{10級在地嚮導},True,640,51316,2, 年,同一個位置開了三間臭豆腐店，競爭是有沒有這麼激烈啦，哈哈哈哈哈，不過三間都吃過了之後，我還是最喜歡吃右邊這間(面向一中，單獨的一間)，而我喜歡這間的原因，就是它的臭豆腐外脆內軟，泡菜不會過酸，且有大蒜以及三種辣椒可以自行取用，看每個人對辣的喜好不同，從輕辣到大辣都有，然後在臭豆腐上面再加上一匙的蒜末，一口咬下，真的是超完美的，當然每個人的口味都不盡相同，但如果你是喜歡吃外皮脆脆的臭豆腐，非常推薦這一間唷 ^^
迷你一口臭豆腐,3,許家欣,False,2,1,2, 年,小小一個很好吃😋 …
迷你一口臭豆腐,4,Gary Chen,True,25,2,2, 年,謝謝您的鼓勵
迷你一口臭豆腐,4,kiwifruit,True,31,0,2, 年,"臭豆腐很酥
大腸麵線好吃
乾淨衛生  一吃上癮"
迷你一口臭豆腐,5,PICADO,True,829,445,2, 年,超級好吃
迷你一口臭豆腐,4,Wish Lo,True,317,2007,2, 年,很愛這家的臭豆腐，還有特製鬼椒辣醬可加。 …
迷你一口臭豆腐,5,簡鈴燕,False,4,0,2, 年,酥酥脆脆的，每次來一中街必吃的小吃。
迷你一口臭豆腐,5,Tiffany,True,19,7,2, 年,外酥內軟～好吃喲😋 …
迷你一口臭豆腐,4,CHIA YI PAN,True,705,1827,2, 年,"泡菜好吃
臭豆腐外酥內軟
👍 …"
迷你一口臭豆腐,5,busy bee馨怡,True,63,222,2, 年,臭豆腐又酥又香 沾醬好吃 辣椒超辣 吃的非常過癮 泡菜也很好吃 桌上有蒜泥，優秀！
迷你一口臭豆腐,4,Ryan W,True,61,0,2, 年,"臭豆腐好吃
很喜歡可以自行加醬的店
但... …"
迷你一口臭豆腐,4,歐星雅,True,668,1414,2, 年,臭豆腐好吃但泡菜真的不行😞😞😞 …
迷你一口臭豆腐,5,賴蔡錦桂,False,0,0,2, 年,
迷你一口臭豆腐,4,Ching Hong Chuang,True,112,4,2, 年,小臭豆腐覺得好吃但偏貴，大臭豆腐就非常一般般了
迷你一口臭豆腐,5,Xu 33,True,77,17,2, 年,推～～一口酥臭豆腐！醬汁獨特
迷你一口臭豆腐,5,林亭妤,True,45,165,3, 年,好吃～好香好酥，我家小孩不吃臭豆腐，吃了一口徹底愛上🤤🤤🤤 …
迷你一口臭豆腐,5,HWH,True,31,54,3, 年,外酥內嫩香味適中很好吃，辣醬超強，但本人也只敢吃朝天椒等級，很搭很好吃夠辣勁，魔鬼椒就留給高手吧～
迷你一口臭豆腐,4,Sylvie,True,34,34,3, 年,"臭豆腐酥脆 醬料自己加口味不錯
可惜麵線有時候溫度不夠熱
熱一點更好吃～"
迷你一口臭豆腐,5,Dawn Shih,True,59,25,3, 年,豆腐炸的外酥內嫩，醬汁偏清淡，不過可以自己加新鮮的蒜泥和朝天椒，泡菜中規中矩。整體來說非常推薦，吃了不會覺得油膩或負擔太重~
迷你一口臭豆腐,5,Kameliu,True,35,35,3, 年,"外酥內軟，醬汁口味很讚不會死鹹，加上泡菜與酥脆的外皮互相呼應堪稱一絕！
辣椒超級讚，喜歡吃辣的，絕對要加！"
迷你一口臭豆腐,5,Justin Chu,True,166,132,3, 年,五顆星，醬料很棒，但是豆腐本身味道不夠重
迷你一口臭豆腐,3,Ting365,True,1608,5407,3, 年,泡菜沒味道不及格，豆腐本體還可以，加朝天椒蒜泥夠味
迷你一口臭豆腐,5,林萍,True,451,2124,3, 年,每每來一中必吃，尤其辣椒多選擇且夠辣，超愛他們的魔鬼辣椒，不能吃太辣的人，真的不要輕易嘗試
迷你一口臭豆腐,5,S.Y. Ting,True,807,1803,3, 年,臭豆腐外表酥脆，裡面豆腐軟嫩，好吃😋 …
迷你一口臭豆腐,5,ToInt Money,False,203,303,3, 年,"是我喜歡這臭豆腐哈哈
還不錯"
迷你一口臭豆腐,4,蘇凱文,True,542,5689,3, 年,臭豆腐五塊50元。還不錯吃！
迷你一口臭豆腐,5,藍昇,False,0,0,3, 年,
迷你一口臭豆腐,3,PhromPhong Kenji,True,163,1,3, 年,"很小一塊比別家再酥一點 泡菜普通 醬不錯
再訪率低"
迷你一口臭豆腐,3,愛咪的視界,True,319,8334,3, 年,"先到櫃台點餐結帳會提供號碼牌

五大顆$50/份 …"
迷你一口臭豆腐,5,張苓綾,True,65,6,3, 年,"迷你一口臭豆腐香酥又好吃！
愛吃辣的朋友不要錯過！"
迷你一口臭豆腐,5,jeff0006tw,True,28,13,3, 年,"真的好吃
屌打對面臭豆腐
炸的酥脆 吃進口裡又臭 極品"
迷你一口臭豆腐,5,Stephen Ting,True,555,983,3, 年,85/100 喜歡無需排隊，而且非常美味
迷你一口臭豆腐,5,張索尼,False,23,5,3, 年,現在來台中要吃臭豆腐都會買這間 喜歡外酥內軟的感覺很好吃 以前買別間的回來吃油臭味很重 這間不會！
迷你一口臭豆腐,3,Edward Lin,True,35,15,3, 年,"更新，2021年再訪三次，酥脆程度已不如以往……
-------以下2020前的評論--------
臭豆腐酥脆內軟 口感很好 香氣也滿適中不膩 …"
迷你一口臭豆腐,5,Alina,True,61,148,3, 年,"比對面的好吃，而且還有素食！
真心建議大家來吃這間臭豆腐！
對面那間真的沒有很好吃😄 …"
迷你一口臭豆腐,5,麥克李,True,55,407,3, 年,外酥內軟，切成小丁塊，大人小孩都好喜歡啊~
迷你一口臭豆腐,5,顏紫林,True,170,458,3, 年,豆腐酥脆多汁，但泡菜沒什麼味道，有魔鬼椒可以配
迷你一口臭豆腐,5,Juju Chang,True,670,1029,4, 年,"1份50元(5塊)，喜歡酥一點，可以跟老闆講(我是習慣酥一點)……可惜酥脆度經常不同，品質有待加強。

泡菜，給的量，比以前多，滿分。 …"
迷你一口臭豆腐,4,林子明,True,932,2185,4, 年,"像有臭味的炸豆腐
外殼一層酥
醬汁有豆瓣+蒜頭調味的感覺 …"
迷你一口臭豆腐,5,張玉芳,False,12,0,4, 年,
迷你一口臭豆腐,4,林宜錚,True,131,492,4, 年,
迷你一口臭豆腐,5,妮,True,561,2591,4, 年,"外帶回家還是很好吃
臭豆腐外酥內軟
醬汁也好吃辣椒夠辣
不過豆腐不夠臭"
迷你一口臭豆腐,5,喬家慶,True,40,34,4, 年,"臭豆腐皮脆，泡菜不會太酸👍👍
可挑戰10萬辣度的朝天椒😁😁 …"
迷你一口臭豆腐,5,Victoria Pai,True,69,36,4, 年,
迷你一口臭豆腐,5,林奕成,True,332,3315,4, 年,
迷你一口臭豆腐,4,咩仔菜meh-a-tshai,True,108,23,4, 年,"泡菜甜脆、豆腐外酥內軟不會太老

扣一分給環境"
迷你一口臭豆腐,5,陳威達,True,71,355,4, 年,
迷你一口臭豆腐,5,Mac cheeez,True,121,18,4, 年,好吃
