夜市名稱,餐廳名稱,餐廳地址,餐廳連結
武聖夜市,阿堯師雞蛋糕(武聖夜市),700台南市中西區武聖夜市號,"https://www.google.com/maps/place/%E9%98%BF%E5%A0%AF%E5%B8%AB%E9%9B%9E%E8%9B%8B%E7%B3%95(%E6%AD%A6%E8%81%96%E5%A4%9C%E5%B8%82)/@23.0039806,120.1877592,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7669d42b0f3f:0x7d0ae494324e2d2c!8m2!3d23.0039806!4d120.1903341!16s%2Fg%2F11f3b00xs0?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,五番茶,704台南市北區北成路186巷4弄1號,"https://www.google.com/maps/place/%E4%BA%94%E7%95%AA%E8%8C%B6/@23.0040376,120.1878833,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7736fdd1afef:0x84c823bb9bdc27ac!8m2!3d23.0040376!4d120.1904582!16s%2Fg%2F11sv7cj3xs?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,台南美食武聖夜市 煎哥 蚵仔煎,700台南市中西區武聖路69巷6-11號,"https://www.google.com/maps/place/%E5%8F%B0%E5%8D%97%E7%BE%8E%E9%A3%9F%E6%AD%A6%E8%81%96%E5%A4%9C%E5%B8%82+%E7%85%8E%E5%93%A5+%E8%9A%B5%E4%BB%94%E7%85%8E/@23.0040719,120.1879708,17z/data=!3m1!4b1!4m6!3m5!1s0x346e775b27ded21d:0x86febabd535841d6!8m2!3d23.0040719!4d120.1905457!16s%2Fg%2F11sszc62x6?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,武聖夜市周爸爸雞蛋糕,700台南市中西區,"https://www.google.com/maps/place/%E6%AD%A6%E8%81%96%E5%A4%9C%E5%B8%82%E5%91%A8%E7%88%B8%E7%88%B8%E9%9B%9E%E8%9B%8B%E7%B3%95/@23.0036932,120.1880416,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7669d346c699:0x7aef3a3e7b9123a!8m2!3d23.0036932!4d120.1906165!16s%2Fg%2F11ggbld68g?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,Q哥地瓜球,700台南市中西區武聖路69巷109號,"https://www.google.com/maps/place/Q%E5%93%A5%E5%9C%B0%E7%93%9C%E7%90%83/@23.0034068,120.1879128,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77005f27c587:0x76b4084692d1a82d!8m2!3d23.0034068!4d120.1904877!16s%2Fg%2F11vwgybm76?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,魷皇駕到（武聖夜市）,700台南市中西區和善街98巷221號,"https://www.google.com/maps/place/%E9%AD%B7%E7%9A%87%E9%A7%95%E5%88%B0%EF%BC%88%E6%AD%A6%E8%81%96%E5%A4%9C%E5%B8%82%EF%BC%89/@23.0034226,120.1875266,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7700191c9ab7:0xe0bfc7879d5c7cc2!8m2!3d23.0034226!4d120.1901015!16s%2Fg%2F11y2fx26_5?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,日野章魚燒,700台南市中西區和善街98巷221號,"https://www.google.com/maps/place/%E6%97%A5%E9%87%8E%E7%AB%A0%E9%AD%9A%E7%87%92/@23.0036158,120.1876804,17z/data=!3m1!4b1!4m6!3m5!1s0x346e773a9a7b9733:0xebe1e54e8a88b204!8m2!3d23.0036158!4d120.1902553!16s%2Fg%2F11stszjl9b?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,阿發臭豆腐,700台南市中西區和善街98巷221號,"https://www.google.com/maps/place/%E9%98%BF%E7%99%BC%E8%87%AD%E8%B1%86%E8%85%90/@23.0036479,120.1875426,17z/data=!3m1!4b1!4m6!3m5!1s0x346e772abd152aff:0x24dcd7df7e031ce3!8m2!3d23.0036479!4d120.1901175!16s%2Fg%2F11sf0l7ykf?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,謝 - 旗魚黑輪（台南武聖夜市）,700台南市中西區武聖路69巷42號台南武聖夜市第三排機車停車場,"https://www.google.com/maps/place/%E8%AC%9D+-+%E6%97%97%E9%AD%9A%E9%BB%91%E8%BC%AA%EF%BC%88%E5%8F%B0%E5%8D%97%E6%AD%A6%E8%81%96%E5%A4%9C%E5%B8%82%EF%BC%89/@23.0036784,120.1872241,17z/data=!3m1!4b1!4m6!3m5!1s0x346e778ee1de3f89:0xfc9b44c4f3ceb03e!8m2!3d23.0036784!4d120.189799!16s%2Fg%2F11g1nrnzxg?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,南京冰糖醬鴨,700台南市中西區光賢街35號,"https://www.google.com/maps/place/%E5%8D%97%E4%BA%AC%E5%86%B0%E7%B3%96%E9%86%AC%E9%B4%A8/@23.0041163,120.1875514,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7785604b7881:0xb2cee948e70f7d53!8m2!3d23.0041163!4d120.1901263!16s%2Fg%2F11kk7dfvnm?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,蕃薯潘地瓜球-總店,700台南市中西區武聖路69巷42號,"https://www.google.com/maps/place/%E8%95%83%E8%96%AF%E6%BD%98%E5%9C%B0%E7%93%9C%E7%90%83-%E7%B8%BD%E5%BA%97/@23.0046413,120.1885082,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77713a8efb65:0x9469b1e7db385442!8m2!3d23.0046413!4d120.1910831!16s%2Fg%2F11t_zl184f?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,王滷味,700台南市中西區武聖路69巷42號,"https://www.google.com/maps/place/%E7%8E%8B%E6%BB%B7%E5%91%B3/@23.0046765,120.1884469,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77c98b55c76b:0xe77bd8bd7ddf2c55!8m2!3d23.0046765!4d120.1910218!16s%2Fg%2F11kpdxsgvs?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,餚饌廣式腸粉,700台南市中西區武聖路69巷靠近馬路第一排,https://www.google.com/maps/place/%E9%A4%9A%E9%A5%8C%E5%BB%A3%E5%BC%8F%E8%85%B8%E7%B2%89/data=!4m7!3m6!1s0x346e77c7262bdd15:0x4841c3a6f5b5127f!8m2!3d23.0043791!4d120.1910455!16s%2Fg%2F11x0y9mcd6!19sChIJFd0rJsd3bjQRfxK19abDQUg?authuser=0&hl=zh-TW&rclk=1
武聖夜市,茶の魔手-台南武聖店,700台南市中西區武聖路69巷41號,https://www.google.com/maps/place/%E8%8C%B6%E3%81%AE%E9%AD%94%E6%89%8B-%E5%8F%B0%E5%8D%97%E6%AD%A6%E8%81%96%E5%BA%97/data=!4m7!3m6!1s0x346e76429ab959a9:0xd15a1d38445f58ef!8m2!3d23.0046357!4d120.1913108!16s%2Fg%2F11g68zdn3k!19sChIJqVm5mkJ2bjQR71hfRDgdWtE?authuser=0&hl=zh-TW&rclk=1
武聖夜市,茶之魔手 - 武聖二店,704台南市北區武聖路116號,https://www.google.com/maps/place/%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+-+%E6%AD%A6%E8%81%96%E4%BA%8C%E5%BA%97/data=!4m7!3m6!1s0x346e76432d6d76b3:0x6106585ae9fa27a1!8m2!3d23.0063197!4d120.1907797!16s%2Fg%2F11g68wxmv6!19sChIJs3ZtLUN2bjQRoSf66VpYBmE?authuser=0&hl=zh-TW&rclk=1
武聖夜市,金村 香噴三角骨 爆炸大魷魚 武聖店,700台南市中西區武聖路69巷71號,"https://www.google.com/maps/place/%E9%87%91%E6%9D%91+%E9%A6%99%E5%99%B4%E4%B8%89%E8%A7%92%E9%AA%A8+%E7%88%86%E7%82%B8%E5%A4%A7%E9%AD%B7%E9%AD%9A+%E6%AD%A6%E8%81%96%E5%BA%97/@23.0041711,120.1884959,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77326a73e581:0x52d3649f9dba667!8m2!3d23.0041711!4d120.1910708!16s%2Fg%2F11sthzkwzg?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,味珍白糖粿武聖夜市分店,700台南市中西區武聖路69巷63號,"https://www.google.com/maps/place/%E5%91%B3%E7%8F%8D%E7%99%BD%E7%B3%96%E7%B2%BF%E6%AD%A6%E8%81%96%E5%A4%9C%E5%B8%82%E5%88%86%E5%BA%97/@23.0042838,120.1885947,17z/data=!3m1!4b1!4m6!3m5!1s0x346e778706f52ee7:0x5dc265a2f7646283!8m2!3d23.0042838!4d120.1911696!16s%2Fg%2F11vhty4c9z?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,阿美嬤紅茶奶-武聖店,700台南市中西區武聖路69巷,"https://www.google.com/maps/place/%E9%98%BF%E7%BE%8E%E5%AC%A4%E7%B4%85%E8%8C%B6%E5%A5%B6-%E6%AD%A6%E8%81%96%E5%BA%97/@23.0041231,120.1884854,17z/data=!3m1!4b1!4m6!3m5!1s0x346e772879d1adc3:0x1a5608e3cbd08f64!8m2!3d23.0041231!4d120.1910603!16s%2Fg%2F11sqk6fmvj?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,鏢漢燒烤宵夜食堂 （非酒吧）,700台南市中西區武聖路69巷33號,"https://www.google.com/maps/place/%E9%8F%A2%E6%BC%A2%E7%87%92%E7%83%A4%E5%AE%B5%E5%A4%9C%E9%A3%9F%E5%A0%82+%EF%BC%88%E9%9D%9E%E9%85%92%E5%90%A7%EF%BC%89/@23.004675,120.1889681,17z/data=!3m1!4b1!4m6!3m5!1s0x346e76f2f801c0ef:0x39be71c6ad8291e9!8m2!3d23.004675!4d120.191543!16s%2Fg%2F11f2_qgf8g?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,越周到台越美食,700台南市中西區武聖路69巷40弄34號,"https://www.google.com/maps/place/%E8%B6%8A%E5%91%A8%E5%88%B0%E5%8F%B0%E8%B6%8A%E7%BE%8E%E9%A3%9F/@23.0052106,120.1883161,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77bb95e08185:0xb5f979e85838076a!8m2!3d23.0052106!4d120.190891!16s%2Fg%2F11vlyvfct0?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,糖心室串串糖葫蘆,701台南市中西區武聖路69巷40弄,"https://www.google.com/maps/place/%E7%B3%96%E5%BF%83%E5%AE%A4%E4%B8%B2%E4%B8%B2%E7%B3%96%E8%91%AB%E8%98%86/@23.0053741,120.1882983,17z/data=!3m1!4b1!4m6!3m5!1s0x346e774027d01c67:0xe535fdcc6250b837!8m2!3d23.0053741!4d120.1908732!16s%2Fg%2F11k4q7ptl0?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,鬍鬚生炒無骨鴨肉羹,700台南市中西區武聖路151巷49弄7號,https://www.google.com/maps/place/%E9%AC%8D%E9%AC%9A%E7%94%9F%E7%82%92%E7%84%A1%E9%AA%A8%E9%B4%A8%E8%82%89%E7%BE%B9/data=!4m7!3m6!1s0x346e774ab965f9bf:0x3fe2066c7fe9f195!8m2!3d23.0047166!4d120.1904733!16s%2Fg%2F11t_sjdnyz!19sChIJv_lluUp3bjQRlfHpf2wG4j8?authuser=0&hl=zh-TW&rclk=1
武聖夜市,(鬍鬚） 生炒無骨鴨肉羹,700台南市中西區武聖路69巷40弄,https://www.google.com/maps/place/%28%E9%AC%8D%E9%AC%9A%EF%BC%89+%E7%94%9F%E7%82%92%E7%84%A1%E9%AA%A8%E9%B4%A8%E8%82%89%E7%BE%B9/data=!4m7!3m6!1s0x346e7671c11d7563:0x76c6ecc05e67d4f1!8m2!3d23.0053741!4d120.1908731!16s%2Fg%2F11f_zc_q0b!19sChIJY3UdwXF2bjQR8dRnXsDsxnY?authuser=0&hl=zh-TW&rclk=1
武聖夜市,巧虎牛排,700台南市中西區光賢街63號,"https://www.google.com/maps/place/%E5%B7%A7%E8%99%8E%E7%89%9B%E6%8E%92/@23.0045848,120.1878477,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77060ed6632d:0x4a8ef82a2c467e23!8m2!3d23.0045848!4d120.1904226!16s%2Fg%2F11tybmg_x7?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,濟陽堂正味烤肉刈包武聖店,700台南市中西區武聖路151巷49弄4099號,"https://www.google.com/maps/place/%E6%BF%9F%E9%99%BD%E5%A0%82%E6%AD%A3%E5%91%B3%E7%83%A4%E8%82%89%E5%88%88%E5%8C%85%E6%AD%A6%E8%81%96%E5%BA%97/@23.004624,120.1876764,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7700598735ed:0xb7056d5309c279d7!8m2!3d23.004624!4d120.1902513!16s%2Fg%2F11vk4zbnpb?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,星之蝦滑 手打蝦滑,700台南市中西區武聖路69巷42號,"https://www.google.com/maps/place/%E6%98%9F%E4%B9%8B%E8%9D%A6%E6%BB%91+%E6%89%8B%E6%89%93%E8%9D%A6%E6%BB%91/@23.0042105,120.1878766,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7700399d7691:0x720c1bc6dc515d68!8m2!3d23.0042105!4d120.1904515!16s%2Fg%2F11y36ks0jb?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
